vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,p_lon,p_lat,rate_code,store_and_fwd_flag,d_lon,d_lat,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
2,2016-06-15 07:17:53 UTC,2016-06-15 07:25:59 UTC,2,1.08,-73.99057006835938,40.76156997680664,1,N,-73.99363708496094,40.75185012817383,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-06-15 07:17:55 UTC,2016-06-15 07:21:05 UTC,1,0.58,-73.97850036621094,40.74517059326172,1,N,-73.9773178100586,40.7507209777832,1,4.5,0.0,0.5,0.7,0.0,0.3,6.0
2,2016-06-15 07:17:56 UTC,2016-06-15 07:26:20 UTC,1,1.39,-73.99433898925781,40.750431060791016,1,N,-73.97589111328125,40.75339889526367,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-06-15 07:17:58 UTC,2016-06-15 07:23:16 UTC,2,0.96,-73.990966796875,40.75579833984375,1,N,-73.97820281982422,40.75838088989258,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 07:17:59 UTC,2016-06-15 07:23:53 UTC,2,1.19,-73.97698974609375,40.74114990234375,1,N,-73.97279357910156,40.75375747680664,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2016-06-15 07:18:00 UTC,2016-06-15 07:23:33 UTC,1,0.9,-73.97682189941406,40.74833297729492,1,N,-73.9858169555664,40.74176025390625,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-15 07:18:00 UTC,2016-06-15 07:26:38 UTC,1,1.64,-73.9946517944336,40.7505989074707,1,N,-73.97444915771484,40.75460815429688,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-06-15 07:18:05 UTC,2016-06-15 07:23:01 UTC,1,1.1,-73.98260498046875,40.76142120361328,1,N,-73.9839096069336,40.7495346069336,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-06-15 07:18:05 UTC,2016-06-15 07:33:25 UTC,2,1.6,-73.9989013671875,40.76103210449219,1,N,-73.99079132080078,40.75069046020508,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
2,2016-06-15 07:18:06 UTC,2016-06-15 07:22:36 UTC,5,0.7,-73.98692321777344,40.75021362304688,1,N,-73.9786376953125,40.75294876098633,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-15 07:18:06 UTC,2016-06-15 07:23:41 UTC,1,1.0,-73.99103546142578,40.74544143676758,1,N,-73.9786376953125,40.75276184082031,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2016-06-15 07:18:07 UTC,2016-06-15 07:28:46 UTC,1,1.2,-73.99142456054686,40.75029373168945,1,N,-73.97813415527344,40.757225036621094,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2016-06-15 07:18:07 UTC,2016-06-15 07:24:26 UTC,1,0.7,-73.9681625366211,40.7601203918457,1,N,-73.9752655029297,40.752628326416016,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-06-15 07:18:07 UTC,2016-06-15 07:31:13 UTC,6,1.68,-73.9761962890625,40.744529724121094,1,N,-73.97608184814453,40.74499893188477,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
1,2016-06-15 07:18:07 UTC,2016-06-15 07:22:35 UTC,1,0.9,-73.99366760253906,40.75205993652344,1,N,-73.9964141845703,40.7608528137207,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 07:18:08 UTC,2016-06-15 07:24:09 UTC,1,0.9,-73.98635864257811,40.75876235961913,1,N,-73.98136901855469,40.75310897827149,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
1,2016-06-15 07:18:10 UTC,2016-06-15 07:29:41 UTC,1,1.4,-73.9739990234375,40.75493621826172,1,N,-73.99110412597656,40.75026321411133,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,2016-06-15 07:18:13 UTC,2016-06-15 07:24:52 UTC,1,0.9,-73.96734619140625,40.75251007080078,1,N,-73.97099304199219,40.76166534423828,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2016-06-15 07:18:14 UTC,2016-06-15 07:28:32 UTC,1,1.2,-73.99046325683594,40.75105667114258,1,N,-73.97753143310547,40.755592346191406,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2016-06-15 07:18:15 UTC,2016-06-15 07:29:44 UTC,5,1.84,-73.99468994140625,40.7504997253418,1,N,-73.9723129272461,40.75970077514648,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
1,2016-06-15 07:18:15 UTC,2016-06-15 07:26:57 UTC,1,1.5,-73.99116516113281,40.75613021850585,1,N,-73.98519897460938,40.7415885925293,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2016-06-15 07:18:16 UTC,2016-06-15 07:27:08 UTC,1,1.44,-73.96988677978516,40.75270080566406,1,N,-73.9877395629883,40.74103164672852,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-06-15 07:18:16 UTC,2016-06-15 07:28:10 UTC,1,1.4,-73.98597717285155,40.75891494750977,1,N,-73.9795913696289,40.749977111816406,1,8.0,0.0,0.5,2.6,0.0,0.3,11.4
2,2016-06-15 07:18:19 UTC,2016-06-15 07:22:38 UTC,3,1.08,-73.96202850341797,40.756107330322266,1,N,-73.9742889404297,40.75152206420898,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 07:18:20 UTC,2016-06-15 07:23:52 UTC,1,0.8,-73.9942855834961,40.7457275390625,1,N,-73.98458099365234,40.754554748535156,1,5.5,0.0,0.5,0.5,0.0,0.3,6.8
2,2016-06-15 07:18:21 UTC,2016-06-15 07:25:33 UTC,1,1.17,-73.99103546142578,40.74548721313477,1,N,-73.97689819335938,40.75141143798828,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2016-06-15 07:18:22 UTC,2016-06-15 07:25:59 UTC,1,1.1,-73.99413299560547,40.75123596191406,1,N,-73.98001861572266,40.75126266479492,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-06-15 07:18:24 UTC,2016-06-15 07:27:38 UTC,1,1.27,-73.96550750732422,40.75912857055664,1,N,-73.98340606689453,40.76015853881836,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
1,2016-06-15 07:18:24 UTC,2016-06-15 07:27:15 UTC,1,1.5,-73.99439239501955,40.75085830688477,1,N,-73.97586059570312,40.75500869750977,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2016-06-15 07:18:24 UTC,2016-06-15 07:28:50 UTC,1,1.3,-73.99101257324219,40.75008773803711,1,N,-73.97988891601562,40.75233459472656,1,8.5,0.0,0.5,2.0,0.0,0.3,11.3
2,2016-06-15 07:18:25 UTC,2016-06-15 07:24:32 UTC,5,1.01,-73.98272705078125,40.76095581054688,1,N,-73.98192596435547,40.75212478637695,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2016-06-15 07:18:25 UTC,2016-06-15 07:21:42 UTC,1,0.7,-73.9809036254883,40.749908447265625,1,N,-73.9859848022461,40.7407341003418,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-15 07:18:26 UTC,2016-06-15 07:34:29 UTC,1,1.3,-73.9721145629883,40.74728012084961,1,N,-73.98397827148438,40.759124755859375,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
1,2016-06-15 07:18:26 UTC,2016-06-15 07:24:44 UTC,1,1.1,-73.99220275878906,40.74429321289063,1,N,-73.98173522949219,40.75841522216797,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2016-06-15 07:18:29 UTC,2016-06-15 07:26:38 UTC,1,1.49,-73.97296905517578,40.74436950683594,1,N,-73.97396850585938,40.760169982910156,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2016-06-15 07:18:31 UTC,2016-06-15 07:24:08 UTC,1,0.7,-73.98941802978516,40.757904052734375,1,N,-73.97745513916014,40.755638122558594,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 07:18:34 UTC,2016-06-15 07:28:17 UTC,1,1.4,-73.99466705322266,40.750526428222656,1,N,-73.97689056396483,40.756492614746094,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-06-15 07:18:35 UTC,2016-06-15 07:22:52 UTC,1,1.0,-73.98304748535155,40.76123046875,1,N,-73.98275756835938,40.75100708007813,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:18:35 UTC,2016-06-15 07:23:27 UTC,6,1.09,-73.9859848022461,40.74055099487305,1,N,-73.9787368774414,40.75372695922852,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-15 07:18:37 UTC,2016-06-15 07:30:37 UTC,4,1.39,-73.9908218383789,40.75094985961913,1,N,-73.9751968383789,40.75624084472656,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2016-06-15 07:18:39 UTC,2016-06-15 07:27:37 UTC,3,1.3,-73.99415588378906,40.7512092590332,1,N,-73.98037719726562,40.75822830200195,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2016-06-15 07:18:40 UTC,2016-06-15 07:25:04 UTC,2,1.1,-73.99189758300781,40.75010681152344,1,N,-73.97917938232422,40.7588996887207,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2016-06-15 07:18:40 UTC,2016-06-15 07:27:50 UTC,1,1.3,-73.9860076904297,40.74361038208008,1,N,-73.98914337158203,40.758148193359375,1,7.5,0.0,0.5,2.05,0.0,0.3,10.35
2,2016-06-15 07:18:40 UTC,2016-06-15 07:29:50 UTC,1,1.67,-73.9913101196289,40.75028991699219,1,N,-73.9685821533203,40.750648498535156,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
1,2016-06-15 07:18:42 UTC,2016-06-15 07:22:18 UTC,1,0.4,-73.99079132080078,40.75584030151367,1,N,-73.98538208007811,40.76098251342773,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-15 07:18:42 UTC,2016-06-15 07:26:17 UTC,1,1.1,-73.9903793334961,40.75605392456055,1,N,-73.99376678466798,40.74744415283203,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-06-15 07:18:42 UTC,2016-06-15 07:20:52 UTC,6,0.67,-73.9794921875,40.74372100830078,1,N,-73.97540283203125,40.75157928466797,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 07:18:44 UTC,2016-06-15 07:29:23 UTC,1,1.6,-73.96977996826173,40.753662109375,1,N,-73.99048614501955,40.74489212036133,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-06-15 07:18:45 UTC,2016-06-15 07:26:38 UTC,1,0.72,-73.98104858398438,40.74524688720703,1,N,-73.98910522460938,40.74131774902344,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2016-06-15 07:18:47 UTC,2016-06-15 07:25:11 UTC,1,1.3,-73.9813003540039,40.74118423461913,1,N,-73.98399353027344,40.7547721862793,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2016-06-15 07:18:47 UTC,2016-06-15 07:19:51 UTC,1,0.1,-73.9684295654297,40.7619743347168,1,N,-73.96884155273438,40.76142883300781,1,3.0,0.0,0.5,0.0,0.0,0.3,3.8
2,2016-06-15 07:18:48 UTC,2016-06-15 07:23:31 UTC,2,0.77,-73.99150085449219,40.74996948242188,1,N,-73.98635864257811,40.74324035644531,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
1,2016-06-15 07:18:49 UTC,2016-06-15 07:24:04 UTC,1,0.5,-73.98218536376955,40.74016571044922,1,N,-73.98097229003906,40.7461166381836,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 07:18:50 UTC,2016-06-15 07:26:19 UTC,1,1.2,-73.99451446533203,40.75028610229492,1,N,-73.98172760009766,40.76239013671875,1,6.5,0.0,0.5,1.2,0.0,0.3,8.5
2,2016-06-15 07:18:54 UTC,2016-06-15 07:23:51 UTC,1,1.02,-73.98114776611328,40.74138641357422,1,N,-73.97225189208984,40.75425338745117,1,5.5,0.0,0.5,2.0,0.0,0.3,8.3
2,2016-06-15 07:18:57 UTC,2016-06-15 07:32:37 UTC,1,1.2,-73.98587036132812,40.75835037231445,1,N,-73.97290802001955,40.75801086425781,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
1,2016-06-15 07:18:58 UTC,2016-06-15 07:31:58 UTC,1,1.4,-73.99181365966798,40.74965286254883,1,N,-73.97441101074219,40.75129318237305,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
2,2016-06-15 07:18:59 UTC,2016-06-15 07:28:13 UTC,1,1.58,-73.9951400756836,40.744720458984375,1,N,-73.9853744506836,40.76037979125977,1,8.5,0.0,0.5,0.7,0.0,0.3,10.0
1,2016-06-15 07:18:59 UTC,2016-06-15 07:21:15 UTC,1,0.5,-73.9691848754883,40.76095581054688,1,Y,-73.97626495361328,40.75981521606445,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
1,2016-06-15 07:19:00 UTC,2016-06-15 07:23:03 UTC,1,0.5,-73.98734283447266,40.758953094482415,1,N,-73.9796371459961,40.75494766235352,1,4.5,0.0,0.5,2.0,0.0,0.3,7.3
2,2016-06-15 07:19:01 UTC,2016-06-15 07:23:25 UTC,1,0.74,-73.98985290527344,40.74182891845703,1,N,-73.9917984008789,40.74919128417969,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
1,2016-06-15 07:19:02 UTC,2016-06-15 07:22:55 UTC,1,0.8,-73.97975158691406,40.74658584594727,1,N,-73.9898681640625,40.74172592163085,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
2,2016-06-15 07:19:02 UTC,2016-06-15 07:22:01 UTC,1,0.81,-73.98385620117188,40.7465934753418,1,N,-73.9769058227539,40.75616836547852,1,4.5,0.0,0.5,2.0,0.0,0.3,7.3
2,2016-06-15 07:19:02 UTC,2016-06-15 07:25:12 UTC,6,1.21,-73.96831512451173,40.75519180297852,1,N,-73.97554779052734,40.741493225097656,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-06-15 07:19:05 UTC,2016-06-15 07:27:44 UTC,1,1.54,-73.99408721923827,40.74126815795898,1,N,-73.9776382446289,40.75571060180664,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-06-15 07:19:05 UTC,2016-06-15 07:26:01 UTC,1,0.91,-73.99121856689453,40.74962997436523,1,N,-73.98190307617188,40.75793075561523,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-06-15 07:19:05 UTC,2016-06-15 07:21:48 UTC,1,0.82,-73.99150848388672,40.75006103515625,1,N,-73.99529266357422,40.7401008605957,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-15 07:19:06 UTC,2016-06-15 07:22:40 UTC,1,0.8,-73.99111938476562,40.75077819824219,1,N,-73.99533081054686,40.74010467529297,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-06-15 07:19:07 UTC,2016-06-15 07:28:38 UTC,1,0.97,-73.9714584350586,40.75123977661133,1,N,-73.97460174560547,40.759498596191406,1,7.5,0.0,0.5,0.42,0.0,0.3,8.72
1,2016-06-15 07:19:07 UTC,2016-06-15 07:27:06 UTC,1,1.2,-73.9914779663086,40.75020980834961,1,N,-73.97868347167969,40.76043319702149,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2016-06-15 07:19:07 UTC,2016-06-15 07:26:41 UTC,1,1.3,-73.99919891357422,40.76112365722656,1,N,-73.98008728027344,40.761375427246094,1,7.5,0.0,0.5,0.7,0.0,0.3,9.0
2,2016-06-15 07:19:10 UTC,2016-06-15 07:24:19 UTC,6,1.06,-73.97525787353516,40.76150131225585,1,N,-73.98143005371094,40.74932098388672,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-15 07:19:11 UTC,2016-06-15 07:24:26 UTC,1,0.7,-73.9842529296875,40.75973892211913,1,N,-73.98004913330078,40.75318145751953,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
2,2016-06-15 07:19:13 UTC,2016-06-15 07:25:48 UTC,1,0.47,-73.97017669677734,40.7524299621582,1,N,-73.9767074584961,40.75617980957031,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2016-06-15 07:19:14 UTC,2016-06-15 07:28:51 UTC,1,1.3,-73.99040222167969,40.75637817382813,1,N,-73.96946716308595,40.7490463256836,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-06-15 07:19:14 UTC,2016-06-15 07:32:12 UTC,6,1.58,-73.99199676513672,40.74959182739258,1,N,-73.97450256347656,40.75624084472656,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-06-15 07:19:16 UTC,2016-06-15 07:25:55 UTC,6,1.07,-73.98072052001955,40.74777221679688,1,N,-73.9713363647461,40.76071548461913,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3
2,2016-06-15 07:19:17 UTC,2016-06-15 07:26:25 UTC,3,1.52,-73.96488189697266,40.75979995727539,1,N,-73.97550201416014,40.74140930175781,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-06-15 07:19:17 UTC,2016-06-15 07:27:49 UTC,6,1.43,-73.96248626708984,40.75904083251953,1,N,-73.97675323486328,40.75400924682617,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-06-15 07:19:18 UTC,2016-06-15 07:30:19 UTC,1,0.9,-73.98592376708984,40.752777099609375,1,N,-73.99430084228516,40.749488830566406,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-06-15 07:19:20 UTC,2016-06-15 07:29:18 UTC,6,1.69,-73.9918212890625,40.7441291809082,1,N,-73.97431945800781,40.75971984863281,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-06-15 07:19:20 UTC,2016-06-15 07:29:19 UTC,2,1.37,-73.9925537109375,40.7563591003418,1,N,-73.97328186035155,40.754898071289055,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
1,2016-06-15 07:19:20 UTC,2016-06-15 07:24:42 UTC,1,1.0,-73.99140167236328,40.75032424926758,1,N,-73.9823989868164,40.74080276489258,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-15 07:19:20 UTC,2016-06-15 07:26:26 UTC,2,1.35,-73.9917984008789,40.75442123413085,1,N,-73.97583770751955,40.760250091552734,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-06-15 07:19:21 UTC,2016-06-15 07:22:53 UTC,1,0.73,-73.99176788330078,40.74979019165039,1,N,-73.98623657226562,40.74338912963867,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-15 07:19:22 UTC,2016-06-15 07:23:32 UTC,1,0.5,-73.9775619506836,40.75715637207031,1,N,-73.97760009765625,40.75722122192383,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2016-06-15 07:19:26 UTC,2016-06-15 07:29:48 UTC,1,2.1,-73.96736907958984,40.75643539428711,1,N,-73.99376678466798,40.74993133544922,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1,2016-06-15 07:19:26 UTC,2016-06-15 07:22:58 UTC,1,0.6,-73.99657440185547,40.742839813232415,1,N,-73.99491119384766,40.75020980834961,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-06-15 07:19:26 UTC,2016-06-15 07:27:33 UTC,1,1.6,-73.99726867675781,40.74731063842773,1,N,-73.97811126708984,40.75444030761719,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2016-06-15 07:19:27 UTC,2016-06-15 07:30:17 UTC,1,1.4,-73.97795104980467,40.74585723876953,1,N,-73.9832534790039,40.76058197021485,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,2016-06-15 07:19:30 UTC,2016-06-15 07:28:12 UTC,1,1.0,-73.99778747558595,40.756595611572266,1,N,-73.99295043945312,40.74701690673828,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-06-15 07:19:30 UTC,2016-06-15 07:23:09 UTC,1,0.78,-73.99091339111328,40.755638122558594,1,N,-73.98023986816406,40.76176071166992,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-06-15 07:19:31 UTC,2016-06-15 07:30:34 UTC,1,1.26,-73.97828674316406,40.75210952758789,1,N,-73.98619079589844,40.74639129638672,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,2016-06-15 07:19:34 UTC,2016-06-15 07:26:04 UTC,1,0.9,-73.98982238769531,40.75700759887695,1,N,-73.97562408447266,40.756263732910156,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-15 07:19:34 UTC,2016-06-15 07:32:48 UTC,1,1.24,-73.99150848388672,40.750099182128906,1,N,-73.97637176513672,40.75041961669922,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-06-15 07:19:37 UTC,2016-06-15 07:24:15 UTC,1,0.77,-73.9902801513672,40.75669860839844,1,N,-73.97904205322266,40.75798034667969,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-06-15 07:19:39 UTC,2016-06-15 07:29:11 UTC,1,1.74,-73.99282836914062,40.75818634033203,1,N,-73.99234008789062,40.74018859863281,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-06-15 07:19:40 UTC,2016-06-15 07:36:03 UTC,5,1.67,-73.99124908447266,40.75041961669922,1,N,-73.97453308105469,40.759010314941406,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2016-06-15 07:19:41 UTC,2016-06-15 07:26:51 UTC,1,1.0,-73.99430084228516,40.756324768066406,1,N,-73.9803009033203,40.74910354614258,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-15 07:19:41 UTC,2016-06-15 07:29:56 UTC,1,1.3,-73.9600601196289,40.75833511352539,1,N,-73.97479248046875,40.75517272949219,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
2,2016-06-15 07:19:43 UTC,2016-06-15 07:25:53 UTC,5,0.88,-73.99083709716798,40.75585174560547,1,N,-73.97994232177734,40.7611198425293,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2016-06-15 07:19:43 UTC,2016-06-15 07:30:57 UTC,1,0.9,-73.97908782958984,40.749847412109375,1,N,-73.9842529296875,40.758148193359375,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-06-15 07:19:43 UTC,2016-06-15 07:23:45 UTC,1,0.8,-73.99872589111328,40.739990234375,1,N,-73.98814392089844,40.74078369140625,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2016-06-15 07:19:43 UTC,2016-06-15 07:25:33 UTC,2,0.86,-73.99083709716798,40.75590896606445,1,N,-73.9786605834961,40.75856018066406,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-15 07:19:43 UTC,2016-06-15 07:27:55 UTC,1,1.44,-73.98990631103516,40.74692916870117,1,N,-73.97468566894531,40.75945281982422,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-06-15 07:19:44 UTC,2016-06-15 07:31:20 UTC,1,1.7,-73.99029541015625,40.75635147094727,1,N,-73.96723937988281,40.75929641723633,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2,2016-06-15 07:19:45 UTC,2016-06-15 07:29:28 UTC,2,1.5,-73.99173736572266,40.75,1,N,-73.97722625732422,40.75152969360352,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2016-06-15 07:19:45 UTC,2016-06-15 07:25:11 UTC,1,0.6,-73.97724151611328,40.75558471679688,1,N,-73.9807357788086,40.76177597045898,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:19:45 UTC,2016-06-15 07:30:13 UTC,2,1.56,-73.99144744873048,40.74993133544922,1,N,-73.9739990234375,40.76018905639648,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-06-15 07:19:48 UTC,2016-06-15 07:23:37 UTC,1,0.89,-73.97116088867188,40.76150131225585,1,N,-73.98068237304686,40.7536506652832,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-15 07:19:48 UTC,2016-06-15 07:23:49 UTC,1,0.6,-73.97159576416014,40.75410461425781,1,Y,-73.97296142578125,40.7607421875,1,4.5,0.0,0.5,0.5,0.0,0.3,5.8
1,2016-06-15 07:19:51 UTC,2016-06-15 07:28:03 UTC,1,1.7,-73.99053192138672,40.74011611938477,1,N,-73.98123168945312,40.759220123291016,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2016-06-15 07:19:55 UTC,2016-06-15 07:28:09 UTC,2,1.75,-73.99229431152342,40.74890899658203,1,N,-73.97673034667969,40.756126403808594,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-06-15 07:19:56 UTC,2016-06-15 07:43:37 UTC,1,2.02,-73.9920883178711,40.74926376342773,1,N,-73.96805572509766,40.75935363769531,1,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2016-06-15 07:19:56 UTC,2016-06-15 07:30:39 UTC,1,1.92,-73.97763061523438,40.7618293762207,1,N,-73.96468353271484,40.75577163696289,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2016-06-15 07:19:57 UTC,2016-06-15 07:27:32 UTC,1,1.1,-73.9828109741211,40.76100540161133,1,N,-73.981689453125,40.75505065917969,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-15 07:19:57 UTC,2016-06-15 07:27:29 UTC,1,1.1,-73.97254943847656,40.74350357055664,1,N,-73.98200988769531,40.75410842895508,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2,2016-06-15 07:19:59 UTC,2016-06-15 07:30:20 UTC,5,1.63,-73.99142456054686,40.749996185302734,1,N,-73.97090911865234,40.75547409057617,1,8.5,0.0,0.5,0.75,0.0,0.3,10.05
1,2016-06-15 07:20:01 UTC,2016-06-15 07:20:55 UTC,1,0.3,-73.98114013671875,40.74434661865234,1,N,-73.98430633544923,40.74013900756836,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
1,2016-06-15 07:20:03 UTC,2016-06-15 07:31:29 UTC,1,1.7,-73.9915771484375,40.75012969970703,1,N,-73.97335815429686,40.74927520751953,1,9.5,0.0,0.5,2.55,0.0,0.3,12.85
2,2016-06-15 07:20:04 UTC,2016-06-15 07:24:47 UTC,1,0.49,-73.97727966308595,40.74983978271485,1,N,-73.98002624511719,40.75423049926758,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
2,2016-06-15 07:20:05 UTC,2016-06-15 07:24:45 UTC,1,0.67,-73.97608184814453,40.74739074707031,5,N,-73.97911071777344,40.75371170043945,1,22.0,0.0,0.0,2.5,0.0,0.3,24.8
1,2016-06-15 07:20:06 UTC,2016-06-15 07:25:39 UTC,2,0.9,-73.98863983154298,40.7587890625,1,N,-73.99111938476562,40.750431060791016,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:20:06 UTC,2016-06-15 07:32:11 UTC,6,1.19,-73.99174499511719,40.74953842163085,1,N,-73.9788818359375,40.75353622436523,1,9.0,0.0,0.5,2.94,0.0,0.3,12.74
1,2016-06-15 07:20:12 UTC,2016-06-15 07:22:43 UTC,1,0.4,-73.9932861328125,40.7574348449707,1,N,-73.99886322021484,40.75344467163085,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
2,2016-06-15 07:20:13 UTC,2016-06-15 07:25:20 UTC,1,0.94,-73.97586059570312,40.7513313293457,1,N,-73.97659301757811,40.74180603027344,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
